date,open,high,low,close,volume,adj_close,fetched_at
2026-03-22,270.1,297.1,270.1,297.1,80,297.1,2026-09-03T19:37:24.639939+00:00
2026-03-23,294.1,326.8,294.1,326.8,160,326.8,2026-09-03T19:37:24.639939+00:00
2026-03-24,323.5,359.4,323.5,359.4,120,359.4,2026-09-03T19:37:24.639939+00:00
2026-03-25,366.5,395.3,366.5,395.3,100,395.3,2026-09-03T19:37:24.639939+00:00
2026-03-26,391.4,434.8,391.4,434.8,198,434.8,2026-09-03T19:37:24.639939+00:00
2026-03-29,430.8,478.2,430.8,478.2,300,478.2,2026-09-03T19:37:24.639939+00:00
2026-03-30,475.4,526.0,475.4,526.0,280,526.0,2026-09-03T19:37:24.639939+00:00
2026-03-31,536.0,578.6,536.0,578.6,470,578.6,2026-09-03T19:37:24.639939+00:00
2026-04-01,590.1,636.4,590.1,636.4,660,636.4,2026-09-03T19:37:24.639939+00:00
2026-04-02,649.1,700.0,649.1,700.0,1840,700.0,2026-09-03T19:37:24.639939+00:00
2026-04-05,714.0,770.0,714.0,770.0,3690,770.0,2026-09-03T19:37:24.639939+00:00
2026-04-06,770.0,847.0,770.0,847.0,4620,847.0,2026-09-03T19:37:24.639939+00:00
2026-04-07,863.9,931.7,863.9,931.7,7560,931.7,2026-09-03T19:37:24.639939+00:00
2026-04-08,950.3,1024.8,852.9,985.0,111652,985.0,2026-09-03T19:37:24.639939+00:00
2026-04-09,990.0,1083.5,950.0,1083.5,29023,1083.5,2026-09-03T19:37:24.639939+00:00
2026-04-10,1105.1,1191.8,1105.0,1191.8,19720,1191.8,2026-09-03T19:37:24.639939+00:00
2026-04-13,1168.0,1305.0,1097.6,1240.0,85733,1240.0,2026-09-03T19:37:24.639939+00:00
2026-04-15,1255.0,1305.0,1191.0,1286.0,50568,1286.0,2026-09-03T19:37:24.639939+00:00
2026-04-16,1286.0,1300.0,1167.0,1191.0,55251,1191.0,2026-09-03T19:37:24.639939+00:00
2026-04-17,1191.0,1205.0,1105.5,1180.0,56116,1180.0,2026-09-03T19:37:24.639939+00:00
2026-04-20,1180.0,1280.0,1099.0,1225.0,43095,1225.0,2026-09-03T19:37:24.639939+00:00
2026-04-21,1226.0,1280.0,1191.0,1211.0,42812,1211.0,2026-09-03T19:37:24.639939+00:00
2026-04-22,1207.0,1211.0,1135.0,1164.0,27539,1164.0,2026-09-03T19:37:24.639939+00:00
2026-04-23,1166.0,1200.0,1130.0,1131.1,25617,1131.1,2026-09-03T19:37:24.639939+00:00
2026-04-24,1100.0,1163.0,1074.6,1142.0,20195,1142.0,2026-09-03T19:37:24.639939+00:00
2026-04-27,1142.0,1170.0,1091.0,1108.0,19755,1108.0,2026-09-03T19:37:24.639939+00:00
2026-04-28,1108.0,1108.0,1008.8,1012.1,35959,1012.1,2026-09-03T19:37:24.639939+00:00
2026-04-29,1012.1,1090.0,953.1,1035.0,39440,1035.0,2026-09-03T19:37:24.639939+00:00
2026-04-30,1049.0,1049.0,990.0,1035.0,10144,1035.0,2026-09-03T19:37:24.639939+00:00
2026-05-04,1035.0,1064.9,950.0,960.0,11405,960.0,2026-09-03T19:37:24.639939+00:00
2026-05-05,912.0,1020.0,912.0,967.4,16784,967.4,2026-09-03T19:37:24.639939+00:00
2026-05-06,919.1,997.0,919.1,962.1,8250,962.1,2026-09-03T19:37:24.639939+00:00
2026-05-07,975.0,990.0,955.0,978.0,10486,978.0,2026-09-03T19:37:24.639939+00:00
2026-05-08,978.0,1022.0,963.0,1010.0,18876,1010.0,2026-09-03T19:37:24.639939+00:00
2026-05-11,1000.0,1040.0,1000.0,1015.0,14926,1015.0,2026-09-03T19:37:24.639939+00:00
2026-05-12,1013.0,1025.0,969.0,975.0,16202,975.0,2026-09-03T19:37:24.639939+00:00
2026-05-13,999.0,1000.0,940.0,960.0,13449,960.0,2026-09-03T19:37:24.639939+00:00
2026-05-14,980.0,980.0,918.0,918.3,12654,918.3,2026-09-03T19:37:24.639939+00:00
2026-05-15,918.0,950.0,906.0,930.0,14356,930.0,2026-09-03T19:37:24.639939+00:00
2026-05-18,930.0,939.9,910.2,936.0,5046,936.0,2026-09-03T19:37:24.639939+00:00
2026-05-19,917.0,940.0,917.0,926.0,10349,926.0,2026-09-03T19:37:24.639939+00:00
2026-05-20,910.0,943.9,910.0,940.0,9503,940.0,2026-09-03T19:37:24.639939+00:00
2026-05-21,955.0,956.0,921.2,925.0,6597,925.0,2026-09-03T19:37:24.639939+00:00
2026-05-22,925.0,974.9,912.5,953.0,24258,953.0,2026-09-03T19:37:24.639939+00:00
2026-05-25,952.0,1000.0,945.0,980.0,16247,980.0,2026-09-03T19:37:24.639939+00:00
2026-05-26,961.0,1005.0,961.0,971.0,8638,971.0,2026-09-03T19:37:24.639939+00:00
2026-05-27,971.0,984.0,932.1,936.0,13194,936.0,2026-09-03T19:37:24.639939+00:00
2026-06-01,936.0,946.9,900.0,911.0,13674,911.0,2026-09-03T19:37:24.639939+00:00
2026-06-02,911.0,930.0,900.0,900.1,9476,900.1,2026-09-03T19:37:24.639939+00:00
2026-06-03,860.0,928.0,860.0,906.1,11067,906.1,2026-09-03T19:37:24.639939+00:00
2026-06-04,907.0,920.0,890.7,891.1,6799,891.1,2026-09-03T19:37:24.639939+00:00
2026-06-05,900.0,900.0,860.0,867.9,8293,867.9,2026-09-03T19:37:24.639939+00:00
2026-06-08,835.0,892.0,829.0,838.0,14599,838.0,2026-09-03T19:37:24.639939+00:00
2026-06-09,830.0,845.0,812.1,838.0,8945,838.0,2026-09-03T19:37:24.639939+00:00
2026-06-10,844.0,875.0,818.1,870.0,10926,870.0,2026-09-03T19:37:24.639939+00:00
2026-06-11,885.8,890.0,836.3,855.0,4490,855.0,2026-09-03T19:37:24.639939+00:00
2026-06-12,855.0,859.9,837.0,838.0,5544,838.0,2026-09-03T19:37:24.639939+00:00
2026-06-15,837.0,855.0,816.3,825.0,5661,825.0,2026-09-03T19:37:24.639939+00:00
2026-06-16,805.1,820.0,805.1,812.0,4775,812.0,2026-09-03T19:37:24.639939+00:00
2026-06-17,772.0,854.0,772.0,809.0,5603,809.0,2026-09-03T19:37:24.639939+00:00
2026-06-18,809.0,872.4,803.0,860.0,25262,860.0,2026-09-03T19:37:24.639939+00:00
2026-06-19,869.0,894.0,844.2,887.0,21008,887.0,2026-09-03T19:37:24.639939+00:00
2026-06-22,893.0,893.0,838.0,860.0,8671,860.0,2026-09-03T19:37:24.639939+00:00
2026-06-23,835.5,844.8,821.2,822.2,5888,822.2,2026-09-03T19:37:24.639939+00:00
2026-06-24,800.0,943.0,781.0,943.0,8327,943.0,2026-09-03T19:37:24.639939+00:00
2026-06-25,895.9,895.9,817.0,839.0,21280,839.0,2026-09-03T19:37:24.639939+00:00
2026-06-26,839.0,862.0,814.6,825.0,3860,825.0,2026-09-03T19:37:24.639939+00:00
2026-06-29,800.0,825.9,800.0,818.0,5123,818.0,2026-09-03T19:37:24.639939+00:00
2026-06-30,777.1,824.0,777.1,790.2,5826,790.2,2026-09-03T19:37:24.639939+00:00
2026-07-01,795.0,900.0,775.0,900.0,7876,900.0,2026-09-03T19:37:24.639939+00:00
2026-07-02,855.0,935.0,765.0,815.1,8238,815.1,2026-09-03T19:37:24.639939+00:00
2026-07-03,775.0,840.0,775.0,832.0,7754,832.0,2026-09-03T19:37:24.639939+00:00
2026-07-06,810.0,828.0,796.0,805.0,5654,805.0,2026-09-03T19:37:24.639939+00:00
2026-07-07,791.0,805.0,790.1,800.0,5412,800.0,2026-09-03T19:37:24.639939+00:00
2026-07-08,780.0,795.0,766.1,766.1,6462,766.1,2026-09-03T19:37:24.639939+00:00
2026-07-09,784.0,784.0,720.8,740.0,6061,740.0,2026-09-03T19:37:24.639939+00:00
2026-07-10,740.0,746.0,688.8,699.8,5344,699.8,2026-09-03T19:37:24.639939+00:00
2026-07-13,705.0,705.0,653.0,657.0,8913,657.0,2026-09-03T19:37:24.639939+00:00
2026-07-14,650.0,688.0,608.2,679.9,10135,679.9,2026-09-03T19:37:24.639939+00:00
2026-07-15,679.0,715.0,663.0,712.0,8116,712.0,2026-09-03T19:37:24.639939+00:00
2026-07-16,702.0,721.0,680.0,681.0,3138,681.0,2026-09-03T19:37:24.639939+00:00
2026-07-17,700.0,783.0,690.0,754.0,9376,754.0,2026-09-03T19:37:24.639939+00:00
2026-07-20,762.9,808.0,742.2,808.0,7678,808.0,2026-09-03T19:37:24.639939+00:00
2026-07-21,808.0,824.0,767.0,771.0,13838,771.0,2026-09-03T19:37:24.639939+00:00
2026-07-22,794.0,794.0,750.6,756.1,8067,756.1,2026-09-03T19:37:24.639939+00:00
2026-07-23,719.0,792.0,719.0,790.0,33953,790.0,2026-09-03T19:37:24.639939+00:00
2026-07-24,780.5,810.0,770.0,793.0,28911,793.0,2026-09-03T19:37:24.639939+00:00
2026-07-27,770.4,793.0,718.0,746.0,20654,746.0,2026-09-03T19:37:24.639939+00:00
2026-07-28,725.0,765.8,725.0,745.0,7654,745.0,2026-09-03T19:37:24.639939+00:00
2026-07-29,746.0,793.0,710.0,724.5,12310,724.5,2026-09-03T19:37:24.639939+00:00
2026-07-30,688.3,730.0,688.3,716.0,9417,716.0,2026-09-03T19:37:24.639939+00:00
2026-07-31,700.0,731.3,700.0,731.3,4577,731.3,2026-09-03T19:37:24.639939+00:00
2026-08-03,731.0,748.0,695.0,719.0,10916,719.0,2026-09-03T19:37:24.639939+00:00
2026-08-04,699.0,730.0,690.0,705.0,6625,705.0,2026-09-03T19:37:24.639939+00:00
2026-08-05,670.0,726.5,670.0,700.0,11305,700.0,2026-09-03T19:37:24.639939+00:00
2026-08-06,670.0,710.8,670.0,704.0,6902,704.0,2026-09-03T19:37:24.639939+00:00
2026-08-07,700.0,700.0,683.4,694.0,4666,694.0,2026-09-03T19:37:24.639939+00:00
2026-08-10,694.0,694.0,660.0,670.0,8460,670.0,2026-09-03T19:37:24.639939+00:00
2026-08-11,637.0,695.0,637.0,681.0,8696,681.0,2026-09-03T19:37:24.639939+00:00
2026-08-12,681.0,692.0,677.1,684.0,7016,684.0,2026-09-03T19:37:24.639939+00:00
2026-08-13,683.0,689.0,675.0,687.0,8562,687.0,2026-09-03T19:37:24.639939+00:00
2026-08-14,687.0,707.0,680.0,696.0,10979,696.0,2026-09-03T19:37:24.639939+00:00
2026-08-17,696.0,737.0,690.2,737.0,23307,737.0,2026-09-03T19:37:24.639939+00:00
2026-08-18,735.0,746.0,714.0,714.0,19120,714.0,2026-09-03T19:37:24.639939+00:00
2026-08-19,697.1,729.7,695.0,720.0,12715,720.0,2026-09-03T19:37:24.639939+00:00
2026-08-20,710.0,724.0,695.0,724.0,17571,724.0,2026-09-03T19:37:24.639939+00:00
2026-08-21,709.5,734.3,705.4,720.0,22624,720.0,2026-09-03T19:37:24.639939+00:00
2026-08-24,715.0,735.0,707.0,720.0,14892,720.0,2026-09-03T19:37:24.639939+00:00
2026-08-25,685.0,757.0,685.0,710.0,8804,710.0,2026-09-03T19:37:24.639939+00:00
2026-08-26,730.0,730.0,670.1,686.5,6088,686.5,2026-09-03T19:37:24.639939+00:00
2026-08-27,666.0,685.0,631.0,665.0,8596,665.0,2026-09-03T19:37:24.639939+00:00
2026-08-31,645.1,660.0,626.0,639.0,6320,639.0,2026-09-03T19:37:24.639939+00:00
2026-09-01,639.0,660.0,627.5,649.9,7603,649.9,2026-09-03T19:37:24.639939+00:00
2026-09-02,655.0,665.0,632.3,642.0,3213,642.0,2026-09-03T19:37:24.639939+00:00
2026-09-03,650.0,650.0,632.0,647.9,6403,647.9,2026-09-03T19:37:24.639939+00:00
